sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Electrical conductivity,Electrical resistivity,Hall coefficient,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,total thermal conductivity,Figure of merit Z
18603,10.1002/adma.201605887,1960,1(a),2928,(Sn0.97Bi0.03Te)(SrTe)0.03,(Sn0.97Bi0.03Te)(SrTe)0.03,800,,,,,,,,,,1.1375,,
18603,10.1002/adma.201605887,1960,1(a),2929,Sn0.94Gd0.06Ag0.11Te,Sn0.94Gd0.06Ag0.11Te,350,,,,,,,,,,0.034466,,
18603,10.1002/adma.201605887,1960,1(a),2929,Sn0.94Gd0.06Ag0.11Te,Sn0.94Gd0.06Ag0.11Te,400,,,,,,,,,,0.052941,,
18603,10.1002/adma.201605887,1960,1(a),2929,Sn0.94Gd0.06Ag0.11Te,Sn0.94Gd0.06Ag0.11Te,450,,,,,,,,,,0.077509,,
18603,10.1002/adma.201605887,1960,1(a),2929,Sn0.94Gd0.06Ag0.11Te,Sn0.94Gd0.06Ag0.11Te,500,,,,,,,,,,0.10696,,
18603,10.1002/adma.201605887,1960,1(a),2929,Sn0.94Gd0.06Ag0.11Te,Sn0.94Gd0.06Ag0.11Te,550,,,,,,,,,,0.14168,,
18603,10.1002/adma.201605887,1960,1(a),2929,Sn0.94Gd0.06Ag0.11Te,Sn0.94Gd0.06Ag0.11Te,600,,,,,,,,,,0.18441,,
18603,10.1002/adma.201605887,1960,1(a),2929,Sn0.94Gd0.06Ag0.11Te,Sn0.94Gd0.06Ag0.11Te,650,,,,,,,,,,0.24111,,
18603,10.1002/adma.201605887,1960,1(a),2929,Sn0.94Gd0.06Ag0.11Te,Sn0.94Gd0.06Ag0.11Te,700,,,,,,,,,,0.32174,,
18603,10.1002/adma.201605887,1960,1(a),2929,Sn0.94Gd0.06Ag0.11Te,Sn0.94Gd0.06Ag0.11Te,750,,,,,,,,,,0.44107,,
18603,10.1002/adma.201605887,1960,1(a),2929,Sn0.94Gd0.06Ag0.11Te,Sn0.94Gd0.06Ag0.11Te,800,,,,,,,,,,0.61947,,
18603,10.1002/adma.201605887,1960,1(a),2929,Sn0.94Gd0.06Ag0.11Te,Sn0.94Gd0.06Ag0.11Te,850,,,,,,,,,,0.88378,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,350,,,,,,,,,,0.20102,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,400,,,,,,,,,,0.25977,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,450,,,,,,,,,,0.32648,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,500,,,,,,,,,,0.39928,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,550,,,,,,,,,,0.4769,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,600,,,,,,,,,,0.5584,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,650,,,,,,,,,,0.64299,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,700,,,,,,,,,,0.72979,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,750,,,,,,,,,,0.81759,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,800,,,,,,,,,,0.90464,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,850,,,,,,,,,,0.98842,,
18603,10.1002/adma.201605887,1960,1(a),2930,(SnTe)2.7(In2Te3)0.1,(SnTe)2.7(In2Te3)0.1,900,,,,,,,,,,1.0654,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,350,,,,,,,,,,0.036712,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,400,,,,,,,,,,0.098667,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,450,,,,,,,,,,0.19717,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,500,,,,,,,,,,0.30326,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,550,,,,,,,,,,0.40674,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,600,,,,,,,,,,0.50991,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,650,,,,,,,,,,0.6213,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,700,,,,,,,,,,0.74937,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,750,,,,,,,,,,0.89627,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,800,,,,,,,,,,1.0515,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,850,,,,,,,,,,1.1857,,
18603,10.1002/adma.201605887,1960,1(a),2931,(SnCd0.03Te)(CdS)0.02,(SnCd0.03Te)(CdS)0.02,900,,,,,,,,,,1.2444,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,350,,,,,,,,,,0.12728,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,400,,,,,,,,,,0.16001,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,450,,,,,,,,,,0.2081,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,500,,,,,,,,,,0.27396,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,550,,,,,,,,,,0.35795,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,600,,,,,,,,,,0.45884,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,650,,,,,,,,,,0.57428,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,700,,,,,,,,,,0.70121,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,750,,,,,,,,,,0.83636,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,800,,,,,,,,,,0.97671,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,850,,,,,,,,,,1.1199,,
18603,10.1002/adma.201605887,1960,1(a),2932,Sn0.85Mn0.15Te0.98I0.02,Sn0.85Mn0.15Te0.98I0.02,900,,,,,,,,,,1.2647,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,300,,,,,,,,,,0.12671,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,350,,,,,,,,,,0.18395,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,400,,,,,,,,,,0.26211,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,450,,,,,,,,,,0.35573,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,500,,,,,,,,,,0.46127,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,550,,,,,,,,,,0.57636,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,600,,,,,,,,,,0.69893,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,650,,,,,,,,,,0.82648,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,700,,,,,,,,,,0.95528,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,750,,,,,,,,,,1.0795,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,800,,,,,,,,,,1.1907,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,850,,,,,,,,,,1.2764,,
18603,10.1002/adma.201605887,1960,1(a),2933,(Sn0.98Bi0.02Te)(HgTe)0.03,(Sn0.98Bi0.02Te)(HgTe)0.03,900,,,,,,,,,,1.3202,,
18603,10.1002/adma.201605887,1960,1(a),2934,Sn0.94Ca0.09Te,Sn0.94Ca0.09Te,350,,,,,,,,,,0.23007,,
18603,10.1002/adma.201605887,1960,1(a),2934,Sn0.94Ca0.09Te,Sn0.94Ca0.09Te,400,,,,,,,,,,0.30608,,
18603,10.1002/adma.201605887,1960,1(a),2934,Sn0.94Ca0.09Te,Sn0.94Ca0.09Te,450,,,,,,,,,,0.37369,,
18603,10.1002/adma.201605887,1960,1(a),2934,Sn0.94Ca0.09Te,Sn0.94Ca0.09Te,500,,,,,,,,,,0.462,,
18603,10.1002/adma.201605887,1960,1(a),2934,Sn0.94Ca0.09Te,Sn0.94Ca0.09Te,550,,,,,,,,,,0.57796,,
18603,10.1002/adma.201605887,1960,1(a),2934,Sn0.94Ca0.09Te,Sn0.94Ca0.09Te,600,,,,,,,,,,0.71343,,
18603,10.1002/adma.201605887,1960,1(a),2934,Sn0.94Ca0.09Te,Sn0.94Ca0.09Te,650,,,,,,,,,,0.85241,,
18603,10.1002/adma.201605887,1960,1(a),2934,Sn0.94Ca0.09Te,Sn0.94Ca0.09Te,700,,,,,,,,,,0.97809,,
18603,10.1002/adma.201605887,1960,1(a),2934,Sn0.94Ca0.09Te,Sn0.94Ca0.09Te,750,,,,,,,,,,1.0801,,
18603,10.1002/adma.201605887,1960,1(a),2934,Sn0.94Ca0.09Te,Sn0.94Ca0.09Te,800,,,,,,,,,,1.1615,,
18603,10.1002/adma.201605887,1960,1(a),2934,Sn0.94Ca0.09Te,Sn0.94Ca0.09Te,850,,,,,,,,,,1.2461,,
18603,10.1002/adma.201605887,1960,1(a),2935,Sn0.9975In0.0025Te,Sn0.9975In0.0025Te,350,,,,,,,,,,0.10591,,
18603,10.1002/adma.201605887,1960,1(a),2935,Sn0.9975In0.0025Te,Sn0.9975In0.0025Te,400,,,,,,,,,,0.13983,,
18603,10.1002/adma.201605887,1960,1(a),2935,Sn0.9975In0.0025Te,Sn0.9975In0.0025Te,450,,,,,,,,,,0.18056,,
18603,10.1002/adma.201605887,1960,1(a),2935,Sn0.9975In0.0025Te,Sn0.9975In0.0025Te,500,,,,,,,,,,0.22364,,
18603,10.1002/adma.201605887,1960,1(a),2935,Sn0.9975In0.0025Te,Sn0.9975In0.0025Te,550,,,,,,,,,,0.27247,,
18603,10.1002/adma.201605887,1960,1(a),2935,Sn0.9975In0.0025Te,Sn0.9975In0.0025Te,600,,,,,,,,,,0.33496,,
18603,10.1002/adma.201605887,1960,1(a),2935,Sn0.9975In0.0025Te,Sn0.9975In0.0025Te,650,,,,,,,,,,0.42011,,
18603,10.1002/adma.201605887,1960,1(a),2935,Sn0.9975In0.0025Te,Sn0.9975In0.0025Te,700,,,,,,,,,,0.53469,,
18603,10.1002/adma.201605887,1960,1(a),2935,Sn0.9975In0.0025Te,Sn0.9975In0.0025Te,750,,,,,,,,,,0.6798,,
18603,10.1002/adma.201605887,1960,1(a),2935,Sn0.9975In0.0025Te,Sn0.9975In0.0025Te,800,,,,,,,,,,0.84753,,
18603,10.1002/adma.201605887,1960,1(a),2935,Sn0.9975In0.0025Te,Sn0.9975In0.0025Te,850,,,,,,,,,,1.0175,,
18603,10.1002/adma.201605887,1960,1(a),2936,Sn0.94Mg0.09Te,Sn0.94Mg0.09Te,350,,,,,,,,,,0.031073,,
18603,10.1002/adma.201605887,1960,1(a),2936,Sn0.94Mg0.09Te,Sn0.94Mg0.09Te,400,,,,,,,,,,0.037339,,
18603,10.1002/adma.201605887,1960,1(a),2936,Sn0.94Mg0.09Te,Sn0.94Mg0.09Te,450,,,,,,,,,,0.054768,,
18603,10.1002/adma.201605887,1960,1(a),2936,Sn0.94Mg0.09Te,Sn0.94Mg0.09Te,500,,,,,,,,,,0.094619,,
18603,10.1002/adma.201605887,1960,1(a),2936,Sn0.94Mg0.09Te,Sn0.94Mg0.09Te,550,,,,,,,,,,0.16118,,
18603,10.1002/adma.201605887,1960,1(a),2936,Sn0.94Mg0.09Te,Sn0.94Mg0.09Te,600,,,,,,,,,,0.25453,,
18603,10.1002/adma.201605887,1960,1(a),2936,Sn0.94Mg0.09Te,Sn0.94Mg0.09Te,650,,,,,,,,,,0.37322,,
18603,10.1002/adma.201605887,1960,1(a),2936,Sn0.94Mg0.09Te,Sn0.94Mg0.09Te,700,,,,,,,,,,0.51709,,
18603,10.1002/adma.201605887,1960,1(a),2936,Sn0.94Mg0.09Te,Sn0.94Mg0.09Te,750,,,,,,,,,,0.68995,,
18603,10.1002/adma.201605887,1960,1(a),2936,Sn0.94Mg0.09Te,Sn0.94Mg0.09Te,800,,,,,,,,,,0.90233,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,300,,,,,,,,,,0.060713,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,350,,,,,,,,,,0.085626,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,400,,,,,,,,,,0.15963,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,450,,,,,,,,,,0.2661,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,500,,,,,,,,,,0.39513,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,550,,,,,,,,,,0.54138,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,600,,,,,,,,,,0.70198,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,650,,,,,,,,,,0.87442,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,700,,,,,,,,,,1.0544,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,750,,,,,,,,,,1.2339,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,800,,,,,,,,,,1.3987,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,850,,,,,,,,,,1.5266,,
18603,10.1002/adma.201605887,1961,1(b),2937,(Sn0.91Mn0.14Te)(Cu2Te)0.05,(Sn0.91Mn0.14Te)(Cu2Te)0.05,900,,,,,,,,,,1.5853,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,300,,,,,,,,,,0.18435,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,350,,,,,,,,,,0.24443,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,400,,,,,,,,,,0.32777,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,450,,,,,,,,,,0.42582,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,500,,,,,,,,,,0.53177,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,550,,,,,,,,,,0.64044,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,600,,,,,,,,,,0.74811,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,650,,,,,,,,,,0.85242,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,700,,,,,,,,,,0.95223,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,750,,,,,,,,,,1.0475,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,800,,,,,,,,,,1.1392,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,850,,,,,,,,,,1.2291,,
18603,10.1002/adma.201605887,1961,1(b),2938,Bi0.875Ba0.125CuSeO,Bi0.875Ba0.125CuSeO,900,,,,,,,,,,1.3197,,
18603,10.1002/adma.201605887,1961,1(b),2939,Ag9tITe5,Ag9TITe5,350,,,,,,,,,,0.16561,,
18603,10.1002/adma.201605887,1961,1(b),2939,Ag9tITe5,Ag9TITe5,400,,,,,,,,,,0.2225,,
18603,10.1002/adma.201605887,1961,1(b),2939,Ag9tITe5,Ag9TITe5,450,,,,,,,,,,0.29271,,
18603,10.1002/adma.201605887,1961,1(b),2939,Ag9tITe5,Ag9TITe5,500,,,,,,,,,,0.39451,,
18603,10.1002/adma.201605887,1961,1(b),2939,Ag9tITe5,Ag9TITe5,550,,,,,,,,,,0.50428,,
18603,10.1002/adma.201605887,1961,1(b),2939,Ag9tITe5,Ag9TITe5,600,,,,,,,,,,0.61791,,
18603,10.1002/adma.201605887,1961,1(b),2939,Ag9tITe5,Ag9TITe5,650,,,,,,,,,,0.81219,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,300,,,,,,,,,,0.20001,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,350,,,,,,,,,,0.26213,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,400,,,,,,,,,,0.33536,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,450,,,,,,,,,,0.41577,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,500,,,,,,,,,,0.50024,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,550,,,,,,,,,,0.58629,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,600,,,,,,,,,,0.67207,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,650,,,,,,,,,,0.75624,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,700,,,,,,,,,,0.83788,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,750,,,,,,,,,,0.91645,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,800,,,,,,,,,,0.99165,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,850,,,,,,,,,,1.0634,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,900,,,,,,,,,,1.1317,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,950,,,,,,,,,,1.1965,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,1000,,,,,,,,,,1.2579,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,1050,,,,,,,,,,1.3157,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,1100,,,,,,,,,,1.3694,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,1150,,,,,,,,,,1.4184,,
18603,10.1002/adma.201605887,1961,1(b),2940,FeNb0.88Hf0.12Sb,FeNb0.88Hf0.12Sb,1200,,,,,,,,,,1.4616,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,300,,,,,,,,,,0.38348,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,350,,,,,,,,,,0.42541,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,400,,,,,,,,,,0.49607,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,450,,,,,,,,,,0.56429,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,500,,,,,,,,,,0.61827,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,550,,,,,,,,,,0.65973,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,600,,,,,,,,,,0.69814,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,650,,,,,,,,,,0.74481,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,700,,,,,,,,,,0.80715,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,750,,,,,,,,,,0.88274,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,800,,,,,,,,,,0.95359,,
18603,10.1002/adma.201605887,1961,1(b),2941,Si80Ge20,Si80Ge20,850,,,,,,,,,,0.98027,,
18603,10.1002/adma.201605887,1961,1(b),2942,Yb0.25La0.6Fe2.7Co1.3Sb12,Yb0.25La0.6Fe2.7Co1.3Sb12,300,,,,,,,,,,0.2226,,
18603,10.1002/adma.201605887,1961,1(b),2942,Yb0.25La0.6Fe2.7Co1.3Sb12,Yb0.25La0.6Fe2.7Co1.3Sb12,350,,,,,,,,,,0.32939,,
18603,10.1002/adma.201605887,1961,1(b),2942,Yb0.25La0.6Fe2.7Co1.3Sb12,Yb0.25La0.6Fe2.7Co1.3Sb12,400,,,,,,,,,,0.42872,,
18603,10.1002/adma.201605887,1961,1(b),2942,Yb0.25La0.6Fe2.7Co1.3Sb12,Yb0.25La0.6Fe2.7Co1.3Sb12,450,,,,,,,,,,0.53648,,
18603,10.1002/adma.201605887,1961,1(b),2942,Yb0.25La0.6Fe2.7Co1.3Sb12,Yb0.25La0.6Fe2.7Co1.3Sb12,500,,,,,,,,,,0.65405,,
18603,10.1002/adma.201605887,1961,1(b),2942,Yb0.25La0.6Fe2.7Co1.3Sb12,Yb0.25La0.6Fe2.7Co1.3Sb12,550,,,,,,,,,,0.77254,,
18603,10.1002/adma.201605887,1961,1(b),2942,Yb0.25La0.6Fe2.7Co1.3Sb12,Yb0.25La0.6Fe2.7Co1.3Sb12,600,,,,,,,,,,0.87698,,
18603,10.1002/adma.201605887,1961,1(b),2942,Yb0.25La0.6Fe2.7Co1.3Sb12,Yb0.25La0.6Fe2.7Co1.3Sb12,650,,,,,,,,,,0.9506,,
18603,10.1002/adma.201605887,1961,1(b),2942,Yb0.25La0.6Fe2.7Co1.3Sb12,Yb0.25La0.6Fe2.7Co1.3Sb12,700,,,,,,,,,,0.97893,,
18603,10.1002/adma.201605887,1961,1(b),2942,Yb0.25La0.6Fe2.7Co1.3Sb12,Yb0.25La0.6Fe2.7Co1.3Sb12,750,,,,,,,,,,0.95412,,
18603,10.1002/adma.201605887,1961,1(b),2943,Yb14Mn0.2Al0.8Sb11,Yb14Mn0.2Al0.8Sb11,350,,,,,,,,,,0.18996,,
18603,10.1002/adma.201605887,1961,1(b),2943,Yb14Mn0.2Al0.8Sb11,Yb14Mn0.2Al0.8Sb11,400,,,,,,,,,,0.23149,,
18603,10.1002/adma.201605887,1961,1(b),2943,Yb14Mn0.2Al0.8Sb11,Yb14Mn0.2Al0.8Sb11,450,,,,,,,,,,0.27713,,
18603,10.1002/adma.201605887,1961,1(b),2943,Yb14Mn0.2Al0.8Sb11,Yb14Mn0.2Al0.8Sb11,500,,,,,,,,,,0.32984,,
