sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Hall concentration,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,hall density,Figure of merit Z
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,350,,,239000,0.0000041841,,,,0.0023382,0.00009891,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,400,,,226630,0.0000044124,,,,0.0024957,0.00010494,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,450,,,215490,0.0000046406,,,,0.0026536,0.00011097,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,500,,,205390,0.0000048689,,,,0.0028116,0.000117,2.6249,0.57141,,0.0010711265
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,550,,,196190,0.0000050971,,,,0.0029696,0.00012303,2.7296,0.62348,,0.001087925
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,600,,,187780,0.0000053254,,,,0.0031278,0.00012906,2.8343,0.67555,,0.0011035529
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,650,,,180060,0.0000055537,,,,0.003286,0.00013509,2.939,0.72761,,0.0011180674
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,700,,,172950,0.0000057819,,,,0.0034443,0.00014112,3.0437,0.77968,,0.0011316161
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,750,,,166380,0.0000060102,,,,0.0036026,0.00014715,3.1484,0.83175,,0.0011442638
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31285,CaxDDyFe4Sb12_ x=0.64_ y=0.16 chem mixed,undefined,800,,,160300,0.0000062384,,,,0.0037613,0.00015318,3.2531,0.88382,,0.0011562202
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,300,,,263890,0.0000037894,,,,0.0022556,0.000092453,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,350,,,255260,0.0000039175,,,,0.0024274,0.000097517,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,400,,,247180,0.0000040456,,,,0.002601,0.00010258,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,450,,,239600,0.0000041737,,,,0.0027766,0.00010765,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,500,,,232460,0.0000043018,,,,0.0029531,0.00011271,2.8472,0.5367,,0.0010371944
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,550,,,225740,0.0000044299,,,,0.0031315,0.00011778,3.0647,0.58312,,0.0010217966
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,600,,,219390,0.000004558,,,,0.0033105,0.00012284,3.2821,0.62954,,0.001008653
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,650,,,213400,0.0000046861,,,,0.0034914,0.00012791,3.4995,0.67596,,0.0009976854
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,700,,,207720,0.0000048141,,,,0.0036727,0.00013297,3.717,0.72239,,0.0009880818
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,750,,,202340,0.0000049422,,,,0.0038556,0.00013804,3.9344,0.76881,,0.0009799715
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31291,BM Ca0.93Fe4Sb12,undefined,800,,,197230,0.0000050703,,,,0.0040388,0.0001431,4.1519,0.81523,,0.0009727595
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,350,,,285260,0.0000035056,,,,0.0018478,0.000080483,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,400,,,267800,0.0000037341,,,,0.0019643,0.000085645,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,450,,,252370,0.0000039625,,,,0.002081,0.000090807,,,,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,500,,,238610,0.0000041909,,,,0.0021976,0.000095968,3.5879,0.30625,,0.0006125031
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,550,,,226280,0.0000044194,,,,0.0023142,0.00010113,3.7401,0.34031,,0.0006187535
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,600,,,215160,0.0000046478,,,,0.0024308,0.00010629,3.8924,0.3747,,0.000624499
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,650,,,205080,0.0000048762,,,,0.0025473,0.00011145,4.0447,0.40936,,0.0006297871
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,700,,,195900,0.0000051047,,,,0.0026643,0.00011662,4.197,0.44437,,0.0006348106
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,750,,,187510,0.0000053331,,,,0.0027808,0.00012178,4.3492,0.47954,,0.000639382
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31292,CaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,800,,,179810,0.0000055615,,,,0.0028974,0.00012694,4.5015,0.51492,,0.0006436521
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,300,,,261180,0.0000038288,,,,0.0014702,0.000075026,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,350,,,247040,0.000004048,,,,0.0019754,0.000089423,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,400,,,234350,0.0000042671,,,,0.002274,0.000098505,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,450,,,222900,0.0000044863,,,,0.0025026,0.00010596,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,500,,,212520,0.0000047054,,,,0.0027368,0.00011348,2.8159,0.49328,,0.0009719095
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,550,,,203060,0.0000049246,,,,0.0029887,0.00012132,2.9399,0.55394,,0.0010165992
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,600,,,194410,0.0000051438,,,,0.0032297,0.00012889,3.0639,0.6146,,0.001054114
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,650,,,186470,0.0000053629,,,,0.0034151,0.00013533,3.1879,0.67527,,0.0010712695
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,700,,,179140,0.0000055821,,,,0.0035147,0.00014007,3.3119,0.73593,,0.0010612337
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,750,,,172380,0.0000058013,,,,0.0035452,0.00014341,3.4359,0.79659,,0.0010318112
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31295,BaxDDyFe4Sb12_ x=0.62_ y=0.20 chem mixed,undefined,800,,,166100,0.0000060204,,,,0.0035946,0.00014711,3.56,0.85725,,0.0010097191
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,300,,,142010,0.0000070419,,,,0.0016894,0.00010907,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,350,,,138390,0.0000072262,,,,0.001868,0.00011618,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,400,,,134940,0.0000074105,,,,0.0020508,0.00012328,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,450,,,131670,0.0000075948,,,,0.0022383,0.00013038,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,500,,,128550,0.0000077791,,,,0.00243,0.00013749,2.0983,0.66867,,0.0011580804
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,550,,,125570,0.0000079635,,,,0.0026252,0.00014459,2.1405,0.74997,,0.0012264424
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,600,,,122730,0.0000081478,,,,0.002824,0.00015169,2.1827,0.83127,,0.0012938104
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,650,,,120020,0.0000083321,,,,0.0030266,0.0001588,2.2249,0.91256,,0.0013603308
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,700,,,117420,0.0000085164,,,,0.0032317,0.0001659,2.2671,0.99386,,0.0014254775
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,750,,,114930,0.0000087007,,,,0.0034401,0.00017301,2.3093,1.0752,,0.0014896722
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31296,BaxDDyFe4Sb12_ x=0.44_ y=0.42 chem mixed,undefined,800,,,112550,0.000008885,,,,0.0036511,0.00018011,2.3515,1.1565,,0.0015526685
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,300,,,305290,0.0000032756,,,,0.0018996,0.000078881,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,350,,,286730,0.0000034876,,,,0.0020508,0.000084572,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,400,,,270300,0.0000036996,,,,0.0022022,0.000090263,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,450,,,255660,0.0000039115,,,,0.0023539,0.000095953,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,500,,,242510,0.0000041235,,,,0.0025053,0.00010164,3.1733,0.38791,,0.0007894936
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,550,,,230650,0.0000043355,,,,0.0026575,0.00010734,3.2465,0.43245,,0.0008185738
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,600,,,219910,0.0000045474,,,,0.0028095,0.00011303,3.3197,0.47698,,0.0008463114
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,650,,,210110,0.0000047594,,,,0.0029614,0.00011872,3.393,0.52152,,0.0008727969
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,700,,,201150,0.0000049713,,,,0.0031134,0.00012441,3.4662,0.56606,,0.0008982171
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,750,,,192930,0.0000051833,,,,0.0032655,0.0001301,3.5395,0.61059,,0.0009225879
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31297,BaxDDyFe4Sb12_ x=0.21_ y=0.60 chem mixed,undefined,800,,,185350,0.0000053953,,,,0.0034177,0.00013579,3.6127,0.65513,,0.0009460237
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,300,,,282570,0.0000035389,,,,0.0015762,0.000074686,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,350,,,265330,0.0000037689,,,,0.001697,0.000079974,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,400,,,250070,0.0000039989,,,,0.0018179,0.000085262,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,450,,,236470,0.0000042288,,,,0.0019389,0.00009055,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,500,,,224280,0.0000044588,,,,0.00206,0.000095837,3.0214,0.3409,,0.0006818031
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,550,,,213270,0.0000046888,,,,0.0021812,0.00010113,3.1777,0.37752,,0.0006864084
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,600,,,203300,0.0000049188,,,,0.002302,0.00010641,3.3341,0.41426,,0.0006904412
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,650,,,194220,0.0000051488,,,,0.0024233,0.0001117,3.4904,0.45128,,0.0006942757
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,700,,,185920,0.0000053788,,,,0.0025446,0.00011699,3.6467,0.48845,,0.0006977816
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,750,,,178290,0.0000056088,,,,0.0026659,0.00012228,3.8031,0.52574,,0.0007009808
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31298,BaxDDyFe4Sb12_ x=0.5_ y=0.5 non comp chem mixed,undefined,800,,,171270,0.0000058387,,,,0.0027868,0.00012756,3.9594,0.56308,,0.000703844
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,300,,,288380,0.0000034676,,,,0.0017709,0.000078364,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,350,,,271770,0.0000036796,,,,0.0019676,0.000085087,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,400,,,256960,0.0000038916,,,,0.0021659,0.00009181,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,450,,,243690,0.0000041036,,,,0.0023659,0.000098533,,,,
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,500,,,231720,0.0000043155,,,,0.0025674,0.00010526,3.1145,0.41705,,0.0008243378
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,550,,,220870,0.0000045275,,,,0.0027696,0.00011198,3.2018,0.48199,,0.0008650134
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,600,,,210990,0.0000047395,,,,0.0029728,0.0001187,3.2891,0.54694,,0.0009038339
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,650,,,201960,0.0000049515,,,,0.0031774,0.00012543,3.3763,0.61188,,0.0009410894
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,700,,,193670,0.0000051635,,,,0.0033822,0.00013215,3.4636,0.67683,,0.0009764984
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,750,,,186030,0.0000053755,,,,0.0035876,0.00013887,3.5508,0.74177,,0.0010103639
8671,10.1016/j.intermet.2010.12.001,25131,8(b),31299,BM Ba0.87Fe4Sb12,undefined,800,,,178970,0.0000055875,,,,0.0037935,0.00014559,3.6381,0.80672,,0.0010427146
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,500,,,,,,,,,,,0.51725,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,550,,,,,,,,,,,0.56078,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,600,,,,,,,,,,,0.60431,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,650,,,,,,,,,,,0.64784,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,700,,,,,,,,,,,0.69137,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,750,,,,,,,,,,,0.73489,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31309,HM DD0.86Fe4Sb12,undefined,800,,,,,,,,,,,0.77842,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,500,,,,,,,,,,,0.25577,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,550,,,,,,,,,,,0.28205,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,600,,,,,,,,,,,0.30832,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,650,,,,,,,,,,,0.3346,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,700,,,,,,,,,,,0.36088,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,750,,,,,,,,,,,0.38716,,
8671,10.1016/j.intermet.2010.12.001,25144,11(a),31310,HM Ca0.91Fe4Sb12,undefined,800,,,,,,,,,,,0.41344,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,500,,,,,,,,,,,0.2425,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,550,,,,,,,,,,,0.26145,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,600,,,,,,,,,,,0.28039,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,650,,,,,,,,,,,0.29933,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,700,,,,,,,,,,,0.31827,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,750,,,,,,,,,,,0.33721,,
8671,10.1016/j.intermet.2010.12.001,25147,11(b),31316,HM Ba0.83Fe4Sb12,undefined,800,,,,,,,,,,,0.35615,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,300,,,308720,0.0000032392,,,,,,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,350,,,291110,0.0000034351,,,,0.0028948,0.00009972,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,400,,,275410,0.000003631,,,,0.0031326,0.00010665,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,450,,,261310,0.0000038268,,,,0.003371,0.00011358,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,500,,,248590,0.0000040227,,,,0.0036102,0.00012051,3.4778,0.52318,,0.00103807
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,550,,,237050,0.0000042186,,,,0.0038499,0.00012744,3.579,0.58638,,0.0010756915
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,600,,,226530,0.0000044145,,,,0.0040907,0.00013438,3.6802,0.64957,,0.0011115429
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,650,,,216900,0.0000046104,,,,0.0043312,0.00014131,3.7814,0.71276,,0.0011453959
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,700,,,208060,0.0000048063,,,,0.0045721,0.00014824,3.8826,0.77596,,0.0011775872
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,750,,,199910,0.0000050022,,,,0.0048134,0.00015517,3.9838,0.83915,,0.0012082434
8671,10.1016/j.intermet.2010.12.001,25151,13,31323,CayFe3CoSb12_ y=0.74,undefined,800,,,192380,0.0000051981,,,,,,4.085,0.90234,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,300,,,231020,0.0000043287,,,,0.0019768,0.000092502,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,350,,,208440,0.0000047976,,,,0.0020848,0.00010001,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,400,,,191200,0.0000052302,,,,0.00221,0.00010751,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,450,,,177740,0.0000056263,,,,0.0023514,0.00011502,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,500,,,167060,0.0000059859,,,,0.0025082,0.00012253,2.7135,0.47815,,0.0009243413
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,550,,,158500,0.0000063092,,,,0.0026799,0.00013003,2.7522,0.56496,,0.0009737301
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,600,,,151600,0.0000065961,,,,0.0028679,0.00013754,2.7909,0.65176,,0.0010275897
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,650,,,146060,0.0000068465,,,,0.0030726,0.00014504,2.8296,0.73857,,0.0010858779
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,700,,,141630,0.0000070606,,,,0.0032959,0.00015255,2.8683,0.82537,,0.0011490779
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,750,,,138160,0.0000072382,,,,0.0035395,0.00016006,2.907,0.91217,,0.0012175783
8671,10.1016/j.intermet.2010.12.001,25151,13,31324,BayFe3CoSb12_ y=0.74,undefined,800,,,135510,0.0000073794,,,,0.0038046,0.00016756,2.9457,0.99898,,0.0012915776
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,300,,,126820,0.0000078854,,,,0.0019268,0.00012326,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,350,,,121600,0.0000082236,,,,0.0020842,0.00013092,,,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,400,,,116800,0.0000085617,,,,0.0022431,0.00013858,1.6652,0.53882,,0.0013470454
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,450,,,112360,0.0000088999,,,,0.0024026,0.00014623,1.7164,0.62991,,0.0013997903
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,500,,,108250,0.0000092381,,,,0.0025636,0.00015389,1.7675,0.79135,,0.0014504102
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,550,,,104420,0.0000095763,,,,0.0027252,0.00016155,1.8186,0.8721,,0.0014985153
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,600,,,100860,0.0000099145,,,,0.0028878,0.00016921,1.8698,0.95286,,0.0015444433
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,650,,,97532,0.000010253,,,,0.0030511,0.00017687,1.9209,1.0336,,0.00158837
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,700,,,94420,0.000010591,,,,0.0032151,0.00018453,1.972,1.1144,,0.0016303753
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,750,,,91500,0.000010929,,,,0.0033797,0.00019219,2.0232,1.1951,,0.0016704725
8671,10.1016/j.intermet.2010.12.001,25151,13,31325,MmyFe3CoSb12_ y=0.68,undefined,800,,,88755,0.000011267,,,,0.0035449,0.00019985,,1.2759,,
8671,10.1016/j.intermet.2010.12.001,25151,13,31326,DDyFe3CoSb12_ y=0.65,undefined,350,,,179150,0.000005582,,,,0.0026125,0.00012076,,,,
