sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Inverse temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Figure of merit Z
13037,10.1021/ja301245b,25435,4b,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,450,0.0022222,,,164510,0.0000060787,,,0.00063898,0.000062323,2.9472,0.13451,0.0002168092
13037,10.1021/ja301245b,25435,4b,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,500,0.002,,,143730,0.0000069575,,,0.00093208,0.000080529,2.6896,0.21087,0.0003465497
13037,10.1021/ja301245b,25435,4b,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,550,0.0018182,,,122950,0.0000081334,,,0.0011986,0.000098735,2.4319,0.28723,0.0004928657
13037,10.1021/ja301245b,25435,4b,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,600,0.0016667,,,102170,0.0000097876,,,0.0013972,0.00011694,2.1743,0.36359,0.0006425976
13037,10.1021/ja301245b,25435,4b,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,650,0.0015385,,,81393,0.000012286,,,0.0014867,0.00013515,1.9166,0.43995,0.0007756965
13037,10.1021/ja301245b,25435,4b,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,700,0.0014286,,,60615,0.000016498,,,0.0014254,0.00015335,1.659,0.51631,0.0008591923
13037,10.1021/ja301245b,25435,4b,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,750,0.0013333,,,39837,0.000025102,,,0.0011725,0.00017156,1.4013,0.59266,0.000836723
13037,10.1021/ja301245b,25435,4b,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,800,0.00125,,,19058,0.000052471,,,0.00068626,0.00018976,1.1436,0.66902,0.0006000874
13037,10.1021/ja301245b,25435,4b,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,850,0.0011765,,,-1719.7,-0.0005815,,,-0.00007438,0.00020797,0.88599,0.74538,-0.0000839513
13037,10.1021/ja301245b,25436,4f,31665,KxPb1−xSe_ x=0.015,K0.015Pb0.985Se,300,0.0033333,,,,,,,,,3.7202,,
13037,10.1021/ja301245b,25438,8a,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,350,0.0028571,,,120100,0.0000083264,,,0.0010646,0.00009415,2.2864,0.23317,0.0004656228
13037,10.1021/ja301245b,25438,8a,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,400,0.0025,,,108250,0.0000092379,,,0.0014604,0.00011615,2.1394,0.3426,0.0006826213
13037,10.1021/ja301245b,25438,8a,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,450,0.0022222,,,96402,0.000010373,,,0.0018399,0.00013815,1.9924,0.45202,0.0009234591
13037,10.1021/ja301245b,25438,8a,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,500,0.002,,,84554,0.000011827,,,0.0021686,0.00016015,1.8454,0.56145,0.0011751382
13037,10.1021/ja301245b,25438,8a,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,550,0.0018182,,,72707,0.000013754,,,0.0024123,0.00018215,1.6985,0.67087,0.0014202532
13037,10.1021/ja301245b,25438,8a,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,600,0.0016667,,,60859,0.000016431,,,0.0025364,0.00020415,1.5515,0.7803,0.001634805
13037,10.1021/ja301245b,25438,8a,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,650,0.0015385,,,49012,0.000020403,,,0.0025067,0.00022615,1.4045,0.88972,0.0017847633
13037,10.1021/ja301245b,25438,8a,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,700,0.0014286,,,37165,0.000026907,,,0.0022887,0.00024816,1.2576,0.99915,0.001819895
13037,10.1021/ja301245b,25438,8a,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,750,0.0013333,,,25317,0.000039499,,,0.0018478,0.00027016,1.1106,1.1086,0.0016637853
13037,10.1021/ja301245b,25438,8a,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,800,0.00125,,,13470,0.000074239,,,0.0011498,0.00029216,0.96362,1.218,0.0011932089
13037,10.1021/ja301245b,25438,8a,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,850,0.0011765,,,1622.5,0.00061633,,,0.00016014,0.00031416,0.81665,1.3274,0.0001960938
13037,10.1021/ja301245b,25439,8b,31666,K0.02Pb0.98Te1−ySey_ y=0.15,K0.02Pb0.98Te0.85Se0.15,300,0.0033333,,,,,,,,0.000072149,,,
13037,10.1021/ja301245b,25438,8a,31667,K0.02Pb0.98Te1−ySey_ x=0.25,K0.02Pb0.98Te0.75Se0.25,350,0.0028571,,,116150,0.0000086096,,,0.0011455,0.000099307,1.9695,0.28384,0.0005816197
13037,10.1021/ja301245b,25438,8a,31667,K0.02Pb0.98Te1−ySey_ x=0.25,K0.02Pb0.98Te0.75Se0.25,400,0.0025,,,104380,0.0000095804,,,0.0015771,0.00012292,1.8482,0.41438,0.0008533167
13037,10.1021/ja301245b,25438,8a,31667,K0.02Pb0.98Te1−ySey_ x=0.25,K0.02Pb0.98Te0.75Se0.25,450,0.0022222,,,92617,0.000010797,,,0.0019886,0.00014653,1.7268,0.54492,0.0011516099
13037,10.1021/ja301245b,25438,8a,31667,K0.02Pb0.98Te1−ySey_ x=0.25,K0.02Pb0.98Te0.75Se0.25,500,0.002,,,80850,0.000012369,,,0.0023404,0.00017014,1.6055,0.67546,0.001457739
13037,10.1021/ja301245b,25438,8a,31667,K0.02Pb0.98Te1−ySey_ x=0.25,K0.02Pb0.98Te0.75Se0.25,550,0.0018182,,,69084,0.000014475,,,0.0025936,0.00019376,1.4842,0.806,0.0017474734
13037,10.1021/ja301245b,25438,8a,31667,K0.02Pb0.98Te1−ySey_ x=0.25,K0.02Pb0.98Te0.75Se0.25,600,0.0016667,,,57318,0.000017447,,,0.0027083,0.00021737,1.3629,0.93654,0.0019871597
13037,10.1021/ja301245b,25438,8a,31667,K0.02Pb0.98Te1−ySey_ x=0.25,K0.02Pb0.98Te0.75Se0.25,650,0.0015385,,,45551,0.000021953,,,0.0026452,0.00024098,1.2415,1.0671,0.0021306484
13037,10.1021/ja301245b,25438,8a,31667,K0.02Pb0.98Te1−ySey_ x=0.25,K0.02Pb0.98Te0.75Se0.25,700,0.0014286,,,33785,0.000029599,,,0.0023652,0.00026459,1.1202,1.1976,0.0021114087
13037,10.1021/ja301245b,25438,8a,31667,K0.02Pb0.98Te1−ySey_ x=0.25,K0.02Pb0.98Te0.75Se0.25,750,0.0013333,,,22018,0.000045417,,,0.0018289,0.00028821,0.9989,1.3282,0.001830914
13037,10.1021/ja301245b,25438,8a,31667,K0.02Pb0.98Te1−ySey_ x=0.25,K0.02Pb0.98Te0.75Se0.25,800,0.00125,,,10252,0.000097542,,,0.00099682,0.00031182,0.87758,1.4587,0.0011358737
13037,10.1021/ja301245b,25438,8a,31667,K0.02Pb0.98Te1−ySey_ x=0.25,K0.02Pb0.98Te0.75Se0.25,850,0.0011765,,,-1514.8,-0.00066015,,,-0.00017044,0.00033543,0.75625,1.5892,-0.0002253752
13037,10.1021/ja301245b,25438,8a,31668,K0.02Pb0.98Te1−ySey_ x=0.75,K0.02Pb0.98Te0.25Se0.75,350,0.0028571,,,98218,0.000010181,,,0.00017077,0.000041698,2.2193,-0.021998,0.0000769477
13037,10.1021/ja301245b,25438,8a,31668,K0.02Pb0.98Te1−ySey_ x=0.75,K0.02Pb0.98Te0.25Se0.75,400,0.0025,,,89379,0.000011188,,,0.00036961,0.000064306,2.068,0.10549,0.0001787282
13037,10.1021/ja301245b,25438,8a,31668,K0.02Pb0.98Te1−ySey_ x=0.75,K0.02Pb0.98Te0.25Se0.75,450,0.0022222,,,80539,0.000012416,,,0.00060838,0.000086913,1.9167,0.23297,0.0003174101
13037,10.1021/ja301245b,25438,8a,31668,K0.02Pb0.98Te1−ySey_ x=0.75,K0.02Pb0.98Te0.25Se0.75,500,0.002,,,71700,0.000013947,,,0.00086001,0.00010952,1.7655,0.36046,0.0004871198
13037,10.1021/ja301245b,25438,8a,31668,K0.02Pb0.98Te1−ySey_ x=0.75,K0.02Pb0.98Te0.25Se0.75,550,0.0018182,,,62861,0.000015908,,,0.0010974,0.00013213,1.6142,0.48794,0.0006798414
13037,10.1021/ja301245b,25438,8a,31668,K0.02Pb0.98Te1−ySey_ x=0.75,K0.02Pb0.98Te0.25Se0.75,600,0.0016667,,,54022,0.000018511,,,0.0012935,0.00015474,1.4629,0.61543,0.0008842026
13037,10.1021/ja301245b,25438,8a,31668,K0.02Pb0.98Te1−ySey_ x=0.75,K0.02Pb0.98Te0.25Se0.75,650,0.0015385,,,45182,0.000022133,,,0.001421,0.00017734,1.3116,0.74291,0.0010834096
13037,10.1021/ja301245b,25438,8a,31668,K0.02Pb0.98Te1−ySey_ x=0.75,K0.02Pb0.98Te0.25Se0.75,700,0.0014286,,,36343,0.000027516,,,0.001453,0.00019995,1.1604,0.8704,0.0012521544
13037,10.1021/ja301245b,25438,8a,31668,K0.02Pb0.98Te1−ySey_ x=0.75,K0.02Pb0.98Te0.25Se0.75,750,0.0013333,,,27504,0.000036358,,,0.0013624,0.00022256,1.0091,0.99789,0.001350114
13037,10.1021/ja301245b,25438,8a,31668,K0.02Pb0.98Te1−ySey_ x=0.75,K0.02Pb0.98Te0.25Se0.75,800,0.00125,,,18665,0.000053576,,,0.0011219,0.00024517,0.8578,1.1254,0.0013078806
13037,10.1021/ja301245b,25438,8a,31668,K0.02Pb0.98Te1−ySey_ x=0.75,K0.02Pb0.98Te0.25Se0.75,850,0.0011765,,,9825.3,0.00010178,,,0.00070448,0.00026777,0.70652,1.2529,0.0009971126
13037,10.1021/ja301245b,25438,8a,31669,K0.02Pb0.98Te1−ySey_ y=0.85,K0.02Pb0.98Te0.15Se0.85,350,0.0028571,,,114650,0.0000087222,,,0.000094851,0.000028763,2.4787,-0.085181,0.0000382664
13037,10.1021/ja301245b,25438,8a,31669,K0.02Pb0.98Te1−ySey_ y=0.85,K0.02Pb0.98Te0.15Se0.85,400,0.0025,,,104940,0.0000095293,,,0.00027105,0.000050822,2.2948,0.059925,0.0001181149
13037,10.1021/ja301245b,25438,8a,31669,K0.02Pb0.98Te1−ySey_ y=0.85,K0.02Pb0.98Te0.15Se0.85,450,0.0022222,,,95235,0.0000105,,,0.00050587,0.000072882,2.1108,0.20503,0.0002396579
13037,10.1021/ja301245b,25438,8a,31669,K0.02Pb0.98Te1−ySey_ y=0.85,K0.02Pb0.98Te0.15Se0.85,500,0.002,,,85529,0.000011692,,,0.00077094,0.000094941,1.9269,0.35014,0.0004000934
13037,10.1021/ja301245b,25438,8a,31669,K0.02Pb0.98Te1−ySey_ y=0.85,K0.02Pb0.98Te0.15Se0.85,550,0.0018182,,,75824,0.000013188,,,0.001038,0.000117,1.7429,0.49524,0.0005955591
13037,10.1021/ja301245b,25438,8a,31669,K0.02Pb0.98Te1−ySey_ y=0.85,K0.02Pb0.98Te0.15Se0.85,600,0.0016667,,,66118,0.000015124,,,0.0012786,0.00013906,1.5589,0.64035,0.0008201937
13037,10.1021/ja301245b,25438,8a,31669,K0.02Pb0.98Te1−ySey_ y=0.85,K0.02Pb0.98Te0.15Se0.85,650,0.0015385,,,56412,0.000017727,,,0.0014644,0.00016112,1.375,0.78545,0.0010650182
13037,10.1021/ja301245b,25438,8a,31669,K0.02Pb0.98Te1−ySey_ y=0.85,K0.02Pb0.98Te0.15Se0.85,700,0.0014286,,,46706,0.000021411,,,0.0015672,0.00018318,1.191,0.93056,0.001315869
13037,10.1021/ja301245b,25438,8a,31669,K0.02Pb0.98Te1−ySey_ y=0.85,K0.02Pb0.98Te0.15Se0.85,750,0.0013333,,,37000,0.000027027,,,0.0015586,0.00020524,1.007,1.0757,0.0015477656
13037,10.1021/ja301245b,25438,8a,31669,K0.02Pb0.98Te1−ySey_ y=0.85,K0.02Pb0.98Te0.15Se0.85,800,0.00125,,,27294,0.000036638,,,0.0014102,0.0002273,0.82307,1.2208,0.0017133415
13037,10.1021/ja301245b,25438,8a,31669,K0.02Pb0.98Te1−ySey_ y=0.85,K0.02Pb0.98Te0.15Se0.85,850,0.0011765,,,17588,0.000056857,,,0.0010936,0.00024936,0.6391,1.3659,0.0017111563
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,300,0.0033333,,,173690,0.0000057574,,,,,,,
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,350,0.0028571,,,159700,0.0000062617,,,0.000084342,0.000022981,3.0557,-0.083667,0.0000276015
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,400,0.0025,,,145720,0.0000068625,,,0.00026412,0.000042574,2.8227,0.041282,0.00009357
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,450,0.0022222,,,131730,0.0000075913,,,0.0005091,0.000062167,2.5897,0.16623,0.0001965865
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,500,0.002,,,117750,0.0000084926,,,0.00078712,0.00008176,2.3567,0.29118,0.0003339924
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,550,0.0018182,,,103770,0.0000096367,,,0.0010659,0.00010135,2.1237,0.41613,0.000501907
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,600,0.0016667,,,89782,0.000011138,,,0.0013134,0.00012095,1.8907,0.54108,0.0006946634
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,650,0.0015385,,,75798,0.000013193,,,0.0014971,0.00014054,1.6577,0.66603,0.0009031188
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,700,0.0014286,,,61814,0.000016178,,,0.001585,0.00016013,1.4247,0.79098,0.0011125149
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,750,0.0013333,,,47829,0.000020908,,,0.001545,0.00017973,1.1917,0.91593,0.0012964672
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,800,0.00125,,,33845,0.000029546,,,0.0013446,0.00019932,0.95865,1.0409,0.0014025974
13037,10.1021/ja301245b,25438,8a,31670,K0.02Pb0.98Te1−ySey_ y=0.95,K0.02Pb0.98Te0.05Se0.95,850,0.0011765,,,19861,0.00005035,,,0.00095177,0.00021891,0.72564,1.1658,0.0013116284
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,300,0.0033333,,,247070,0.0000040474,,2.6555,,,4.2185,,
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,350,0.0028571,,,204640,0.0000048866,,2.1558,0.0015679,0.000085614,3.548,0.15467,0.0004419109
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,400,0.0025,,,161310,0.0000061992,,1.7896,0.0020956,0.00011454,2.9774,0.28153,0.0007038356
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,450,0.0022222,,,122430,0.0000081679,,1.5193,0.0024867,0.00014562,2.5061,0.44652,0.0009922589
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,500,0.002,,,90894,0.000011002,,1.3176,0.0027246,0.00017583,2.1291,0.63985,0.0012796956
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,550,0.0018182,,,67631,0.000014786,,1.1657,0.0028179,0.00020317,1.8378,0.84332,0.0015333007
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,600,0.0016667,,,52098,0.000019195,,1.0516,0.0027938,0.00022649,1.6215,1.0338,0.0017229726
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,650,0.0015385,,,42782,0.000023374,,0.96811,0.00269,0.00024529,1.4682,1.1909,0.0018321755
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,700,0.0014286,,,37693,0.00002653,,0.91134,0.0025472,0.00025953,1.366,1.3053,0.0018647145
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,750,0.0013333,,,34862,0.000028685,,0.87869,0.0024014,0.00026944,1.304,1.3812,0.0018415644
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,800,0.00125,,,32840,0.000030451,,0.86719,0.0022764,0.00027532,1.2738,1.4297,0.0017870937
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,850,0.0011765,,,31191,0.000032061,,0.87166,0.0021762,0.00027735,1.2705,1.4559,0.0017128689
14602,10.1038/ncomms12167,1883,2(a),2833,x=0,Pb0.98Na0.02Te,900,0.0011111,,,30991,0.000032267,,0.88297,0.0020774,0.00027539,1.2938,1.4451,0.0016056578
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,300,0.0033333,,,212860,0.0000046979,,,0.001043,,,,
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,350,0.0028571,,,179150,0.0000055819,,1.9575,0.0018265,0.000098514,3.1969,0.19997,0.0005713347
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,400,0.0025,,,142310,0.0000070269,,1.6532,0.0022909,0.00012748,2.717,0.33727,0.0008431726
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,450,0.0022222,,,108800,0.0000091912,,1.4388,0.002572,0.00015685,2.3163,0.49968,0.0011103916
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,500,0.002,,,82029,0.000012191,,1.2722,0.0027546,0.00018538,1.9909,0.6918,0.0013835954
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,550,0.0018182,,,63006,0.000015872,,1.1325,0.0028829,0.00021178,1.7359,0.91341,0.0016607523
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,600,0.0016667,,,50998,0.000019609,,1.014,0.0029721,0.00023485,1.5452,1.1541,0.0019234403
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,650,0.0015385,,,44181,0.000022634,,0.9204,0.0030187,0.00025362,1.4118,1.3898,0.0021381924
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,700,0.0014286,,,40296,0.000024816,,0.85883,0.003012,0.00026749,1.3279,1.5878,0.0022682431
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,750,0.0013333,,,37301,0.000026809,,0.8339,0.002945,0.00027637,1.2848,1.7191,0.0022921856
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,800,0.00125,,,34022,0.000029393,,0.84178,0.0028252,0.00028085,1.2729,1.7756,0.0022194988
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,850,0.0011765,,,30811,0.000032456,,0.86429,0.0026857,0.00028232,1.282,1.7807,0.0020949298
14602,10.1038/ncomms12167,1883,2(a),2834,x=1.5,Pb0.965Na0.02TeSr0.015,900,0.0011111,,,30193,0.00003312,,0.86295,0.0025961,0.00028313,1.3011,1.7958,0.0019953117
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,350,0.0028571,,,174180,0.0000057412,,1.8468,0.0020169,0.00010302,2.9985,0.23542,0.0006726363
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,400,0.0025,,,139340,0.0000071767,,1.576,0.0025011,0.00013267,2.5735,0.38875,0.0009718671
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,450,0.0022222,,,108380,0.0000092268,,1.3647,0.0027993,0.00016341,2.2167,0.56827,0.0012628231
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,500,0.002,,,83270,0.000012009,,1.195,0.0029835,0.00019306,1.9228,0.77582,0.0015516434
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,550,0.0018182,,,64626,0.000015474,,1.0562,0.0030951,0.0002199,1.6874,1.0088,0.001834242
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,600,0.0016667,,,51989,0.000019235,,0.94347,0.0031527,0.00024273,1.5071,1.2551,0.0020918983
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,650,0.0015385,,,44192,0.000022629,,0.8555,0.0031603,0.00026082,1.3777,1.491,0.0022938956
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,700,0.0014286,,,39697,0.000025191,,0.79232,0.0031157,0.00027392,1.294,1.6855,0.0024078053
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,750,0.0013333,,,36942,0.000027069,,0.75335,0.0030185,0.00028229,1.2484,1.8134,0.0024178949
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,800,0.00125,,,34682,0.000028833,,0.73527,0.0028785,0.00028662,1.2301,1.872,0.0023400537
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,850,0.0011765,,,32329,0.000030932,,0.72996,0.0027239,0.00028808,1.2245,1.8908,0.0022244998
14602,10.1038/ncomms12167,1883,2(a),2835,x=3,Pb0.95Na0.02TeSr0.03,900,0.0011111,,,30303,0.000033,,0.72242,0.0026096,0.0002883,1.2117,1.9383,0.0021536684
14602,10.1038/ncomms12167,1886,3(a),2835,x=3,Pb0.95Na0.02TeSr0.03,300,0.0033333,,,,,,,,,3.4999,,
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,300,0.0033333,,,207270,0.0000048246,,,0.0016719,,3.2918,0.15237,0.0005078984
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,350,0.0028571,,,173250,0.000005772,,1.7547,0.0022923,0.00011427,2.8274,0.28376,0.0008107449
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,400,0.0025,,,138610,0.0000072145,,1.4995,0.0026992,0.00014279,2.4436,0.44184,0.0011045998
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,450,0.0022222,,,107700,0.0000092851,,1.3068,0.0029668,0.00017132,2.1235,0.62871,0.0013971274
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,500,0.002,,,82807,0.000012076,,1.1552,0.0031407,0.00019901,1.8569,0.84568,0.0016913673
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,550,0.0018182,,,64584,0.000015484,,1.0316,0.0032451,0.00022467,1.638,1.0896,0.0019811355
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,600,0.0016667,,,52469,0.000019059,,0.92903,0.003289,0.00024708,1.4644,1.3476,0.002245971
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,650,0.0015385,,,45111,0.000022168,,0.8451,0.0032736,0.00026515,1.3349,1.594,0.0024523185
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,700,0.0014286,,,40794,0.000024513,,0.77955,0.0031985,0.00027821,1.2479,1.7942,0.002563106
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,750,0.0013333,,,37863,0.000026411,,0.73246,0.0030684,0.00028616,1.1997,1.9182,0.0025576394
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,800,0.00125,,,35142,0.000028456,,0.70212,0.0029002,0.00028977,1.1827,1.9617,0.0024521857
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,850,0.0011765,,,32367,0.000030896,,0.68311,0.0027294,0.00029082,1.1835,1.9603,0.0023062104
14602,10.1038/ncomms12167,1883,2(a),2836,x=4.5,Pb0.935Na0.02TeSr0.045,900,0.0011111,,,30602,0.000032678,,0.66423,0.0026169,0.00029242,1.1816,1.9932,0.0022147089
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,300,0.0033333,,,207440,0.0000048207,0.007748,1.9603,,,,,
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,350,0.0028571,,,174620,0.0000057267,0.0066388,1.603,0.002491,0.00011606,2.7433,0.31781,0.0009080305
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,400,0.0025,,,140240,0.0000071306,0.0055296,1.36,0.0029492,0.00014344,2.3422,0.50366,0.0012591581
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,450,0.0022222,,,109210,0.0000091567,0.0044204,1.1888,0.0032102,0.00017175,2.0184,0.71571,0.0015904677
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,500,0.002,,,84101,0.00001189,0.0033112,1.0604,0.0033429,0.00019952,1.7618,0.94872,0.0018974344
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,550,0.0018182,,,65661,0.00001523,0.002202,0.95645,0.0033898,0.00022528,1.5628,1.193,0.0021690555
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,600,0.0016667,,,53311,0.000018758,0.0010928,0.86753,0.0033743,0.00024773,1.4121,1.4337,0.0023895616
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,650,0.0015385,,,45634,0.000021913,,0.79049,0.0033076,0.00026583,1.301,1.6525,0.002542352
14602,10.1038/ncomms12167,1883,2(a),2837,x=6,Pb0.92Na0.02TeSr0.06,700,0.0014286,,,40869,0.000024468,,0.72638,0.0031953,0.00027902,1.2219,1.8305,0.0026150258
