sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier mobility,Electrical conductivity,Electrical resistivity,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Figure of merit Z
21244,10.1073/pnas.1617663113,17144,4(F),20643,FeNb0.94Ti0.06Sb,Fe1.01Nb0.93Ti0.06Sb0.99,750,,116790,0.0000085624,,0.0060771,0.00024502,7.6963,0.5796,0.0007896132
21244,10.1073/pnas.1617663113,17144,4(F),20643,FeNb0.94Ti0.06Sb,Fe1.01Nb0.93Ti0.06Sb0.99,800,,91562,0.000010922,,0.0057113,0.00025491,7.2249,0.61674,0.0007905023
21244,10.1073/pnas.1617663113,17144,4(F),20643,FeNb0.94Ti0.06Sb,Fe1.01Nb0.93Ti0.06Sb0.99,850,,66331,0.000015076,,0.0053455,0.00026481,6.7536,0.65388,0.0007915038
21244,10.1073/pnas.1617663113,17144,4(F),20643,FeNb0.94Ti0.06Sb,Fe1.01Nb0.93Ti0.06Sb0.99,900,,41100,0.000024331,,0.0049797,0.0002747,6.2822,0.69102,0.0007926682
21244,10.1073/pnas.1617663113,17144,4(F),20643,FeNb0.94Ti0.06Sb,Fe1.01Nb0.93Ti0.06Sb0.99,950,,15869,0.000063016,,0.0046139,0.0002846,5.8109,0.72816,0.0007940078
21244,10.1073/pnas.1617663113,17209,4(B),20643,FeNb0.94Ti0.06Sb,Fe1.01Nb0.93Ti0.06Sb0.99,300,,,,,,0.00015596,,,
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,350,,360350,0.0000027751,,0.0090432,0.00015654,10.833,0.31786,0.0008347826
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,400,,332100,0.0000030111,,0.0087018,0.00016662,10.385,0.35949,0.0008379201
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,450,,303850,0.0000032911,,0.0083604,0.00017671,9.9376,0.40112,0.0008412896
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,500,,275600,0.0000036284,,0.0080191,0.00018679,9.4897,0.44274,0.000845032
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,550,,247360,0.0000040427,,0.0076777,0.00019688,9.0418,0.48437,0.000849134
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,600,,219110,0.0000045639,,0.0073363,0.00020696,8.5939,0.526,0.0008536636
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,650,,190860,0.0000052394,,0.0069949,0.00021705,8.146,0.56762,0.0008586914
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,700,,162620,0.0000061493,,0.0066535,0.00022713,7.6981,0.60925,0.0008643042
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,750,,134370,0.0000074421,,0.0063122,0.00023722,7.2502,0.65088,0.0008706243
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,800,,106120,0.0000094233,,0.0059708,0.00024731,6.8023,0.6925,0.0008777619
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,850,,77877,0.000012841,,0.0056294,0.00025739,6.3544,0.73413,0.0008859058
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,900,,49631,0.000020149,,0.005288,0.00026748,5.9065,0.77576,0.0008952849
21244,10.1073/pnas.1617663113,17144,4(F),20644,FeNb0.93Ti0.07Sb,Fe0.99Nb0.92Ti0.07Sb1.01,950,,21384,0.000046764,,0.0049467,0.00027756,5.4587,0.81738,0.0009062048
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,300,,,,,,0.000089574,,,
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,350,,509370,0.0000019632,,0.0050027,0.000095769,7.9087,0.19974,0.0006325566
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,400,,474490,0.0000021075,,0.0050537,0.00010423,7.6244,0.27049,0.0006628325
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,450,,439600,0.0000022748,,0.0051048,0.00011407,7.3402,0.34123,0.0006954579
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,500,,404710,0.0000024709,,0.0051558,0.00012457,7.0559,0.41198,0.0007307076
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,550,,369830,0.0000027039,,0.0052069,0.00013517,6.7716,0.48273,0.000768932
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,600,,334940,0.0000029856,,0.005258,0.00014547,6.4873,0.55347,0.0008105067
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,650,,300050,0.0000033328,,0.005309,0.00015517,6.203,0.62422,0.0008558762
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,700,,265170,0.0000037712,,0.0053601,0.00016411,5.9187,0.69497,0.0009056212
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,750,,230280,0.0000043425,,0.0054111,0.00017223,5.6344,0.76572,0.0009603685
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,800,,195390,0.000005118,,0.0054622,0.00017954,5.3502,0.83646,0.0010209338
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,850,,160510,0.0000062301,,0.0055133,0.00018613,5.0659,0.90721,0.001088316
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,900,,125620,0.0000079605,,0.0055643,0.00019214,4.7816,0.97796,0.00116369
21244,10.1073/pnas.1617663113,17209,4(B),20539,FeSb0.8Ti0.2Sb,Fe1.02Nb0.8Ti0.2Sb0.99,950,,90734,0.000011021,,0.0056154,0.00019775,4.4973,1.0487,0.0012486158
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,350,,,,,,,,0.32237,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,400,,,,,,,,0.35943,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,450,,,,,,,,0.39649,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,500,,,,,,,,0.43354,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,550,,,,,,,,0.4706,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,600,,,,,,,,0.50766,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,650,,,,,,,,0.54471,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,700,,,,,,,,0.58177,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,750,,,,,,,,0.61883,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,800,,,,,,,,0.65589,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,850,,,,,,,,0.69294,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,900,,,,,,,,0.73,
21244,10.1073/pnas.1617663113,25325,7f,31556,Nb0.95Ti0.05FeSb ,Nb0.95Ti0.05FeSb ,950,,,,,,,,0.76706,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,350,,,,,,,,0.19987,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,400,,,,,,,,0.27042,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,450,,,,,,,,0.34096,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,500,,,,,,,,0.41151,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,550,,,,,,,,0.48206,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,600,,,,,,,,0.55261,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,650,,,,,,,,0.62315,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,700,,,,,,,,0.6937,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,750,,,,,,,,0.76425,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,800,,,,,,,,0.8348,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,850,,,,,,,,0.90535,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,900,,,,,,,,0.97589,
21244,10.1073/pnas.1617663113,25325,7f,31557,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,950,,,,,,,,1.0464,
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,350,,370130,0.0000027018,,0.0037974,0.00010129,7.4784,0.33155,0.0005077824
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,400,,348780,0.0000028671,,0.0044915,0.00011348,7.276,0.37402,0.0006173035
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,450,,327430,0.0000030541,,0.0051284,0.00012515,7.0736,0.4165,0.0007250057
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,500,,306080,0.0000032671,,0.0056854,0.00013629,6.8712,0.45897,0.0008274246
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,550,,284730,0.0000035121,,0.0061435,0.00014689,6.6688,0.50144,0.0009212302
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,600,,263380,0.0000037968,,0.0064887,0.00015696,6.4664,0.54391,0.0010034486
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,650,,242030,0.0000041317,,0.0067104,0.00016651,6.264,0.58638,0.0010712644
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,700,,220680,0.0000045314,,0.0067985,0.00017552,6.0616,0.62885,0.0011215686
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,750,,199330,0.0000050168,,0.0067485,0.000184,5.8593,0.67133,0.0011517587
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,800,,177980,0.0000056186,,0.0065576,0.00019195,5.6569,0.7138,0.0011592215
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,850,,156630,0.0000063845,,0.0062258,0.00019937,5.4545,0.75627,0.0011414062
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,900,,135280,0.0000073921,,0.0057547,0.00020625,5.2521,0.79874,0.0010956951
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,950,,113930,0.0000087773,,0.00515,0.00021261,5.0497,0.84121,0.0010198626
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,1000,,92586,0.000010801,,0.0044178,0.00021844,4.8473,0.88369,0.000911394
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,1050,,71237,0.000014038,,0.0035658,0.00022373,4.6449,0.92616,0.0007676807
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,1100,,49887,0.000020045,,0.0026045,0.00022849,4.4425,0.96863,0.000586269
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,1150,,28538,0.000035041,,,,4.2401,1.0111,
27921,10.1016/j.ensm.2017.07.014,25319,3a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,1200,,,,,,,4.0377,,
27921,10.1016/j.ensm.2017.07.014,25322,5a,31544,FeNb0.9-xHf0.1TixSb_ x=0,FeNb0.9Hf0.1Sb,300,,391470,0.0000025545,,,,,,
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,350,,399480,0.0000025033,,0.0036683,0.000095826,7.061,0.30116,0.0005195156
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,400,,377290,0.0000026505,,0.0040377,0.00010345,6.8704,0.35674,0.000587695
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,450,,355100,0.0000028161,,0.0043807,0.00011107,6.6798,0.41232,0.000655813
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,500,,332910,0.0000030038,,0.0046898,0.00011869,6.4892,0.4679,0.0007227085
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,550,,310720,0.0000032183,,0.0049581,0.00012632,6.2985,0.52347,0.0007871874
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,600,,288530,0.0000034658,,0.0051762,0.00013394,6.1079,0.57905,0.0008474598
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,650,,266340,0.0000037546,,0.0053372,0.00014156,5.9173,0.63463,0.0009019654
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,700,,244150,0.0000040958,,0.0054335,0.00014918,5.7267,0.6902,0.0009488012
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,750,,221960,0.0000045053,,0.0054572,0.0001568,5.5361,0.74578,0.0009857481
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,800,,199770,0.0000050058,,0.0054012,0.00016443,5.3455,0.80136,0.00101042
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,850,,177580,0.0000056313,,0.0052566,0.00017205,5.1549,0.85694,0.0010197288
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,900,,155390,0.0000064354,,0.0050162,0.00017967,4.9643,0.91251,0.0010104546
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,950,,133200,0.0000075075,,0.0046723,0.00018729,4.7737,0.96809,0.0009787586
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,1000,,111020,0.0000090074,,0.0042181,0.00019492,4.5831,1.0237,0.0009203596
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,1050,,88826,0.000011258,,0.0036439,0.00020254,4.3924,1.0792,0.000829592
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,1100,,66637,0.000015007,,0.0029432,0.00021016,4.2018,1.1348,0.0007004617
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,1150,,44447,0.000022499,,,,4.0112,1.1904,
27921,10.1016/j.ensm.2017.07.014,25319,3a,31546,FeNb0.9-xHf0.1TixSb_ x=0.04,FeNb0.86Hf0.1Ti0.04Sb,1200,,22258,0.000044928,,,,3.8206,,
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,350,,452310,0.0000022109,,0.0035914,0.000089107,6.604,0.26606,0.0005438219
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,400,,426380,0.0000023453,,0.0039781,0.000096592,6.4254,0.33598,0.000619121
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,450,,400450,0.0000024972,,0.0043655,0.00010441,6.2468,0.4059,0.0006988378
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,500,,374510,0.0000026702,,0.0047542,0.00011267,6.0682,0.47582,0.0007834613
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,550,,348580,0.0000028688,,0.0051323,0.00012134,5.8896,0.54574,0.0008714174
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,600,,322650,0.0000030993,,0.0054771,0.00013029,5.711,0.61565,0.000959044
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,650,,296720,0.0000033702,,0.0057594,0.00013932,5.5324,0.68557,0.001041031
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,700,,270780,0.000003693,,0.0059448,0.00014817,5.3537,0.75549,0.0011104096
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,750,,244850,0.0000040841,,0.0060038,0.00015659,5.1751,0.82541,0.0011601322
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,800,,218920,0.0000045679,,0.0059111,0.00016432,4.9965,0.89533,0.0011830481
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,850,,192980,0.0000051819,,0.0056548,0.00017118,4.8179,0.96525,0.0011737064
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,900,,167050,0.0000059862,,0.0052382,0.00017708,4.6393,1.0352,0.0011290928
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,950,,141120,0.0000070862,,0.004676,0.00018203,4.4607,1.1051,0.001048266
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,1000,,115180,0.0000086821,,0.0039933,0.0001862,4.2821,1.175,0.0009325565
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,1050,,89251,0.000011204,,0.0032196,0.00018993,4.1035,1.2449,0.0007845985
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,1100,,63318,0.000015793,,0.0023779,0.00019379,3.9249,1.3148,0.0006058498
27921,10.1016/j.ensm.2017.07.014,25319,3a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,1150,,37384,0.000026749,,,,3.7463,1.3848,
27921,10.1016/j.ensm.2017.07.014,25322,5a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,300,,478250,0.000002091,,,,,,
27921,10.1016/j.ensm.2017.07.014,25322,5a,31547,FeNb0.9-xHf0.1TixSb_ x=0.06,FeNb0.84Hf0.1Ti0.06Sb,1200,,11451,0.000087329,,,,,,
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,350,,410520,0.0000024359,,0.0045909,0.00010575,7.2032,0.32871,0.0006373417
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,400,,386790,0.0000025854,,0.0049862,0.00011354,7.0025,0.38506,0.00071206
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,450,,363060,0.0000027544,,0.0053455,0.00012134,6.8019,0.44142,0.0007858834
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,500,,339340,0.0000029469,,0.0056592,0.00012914,6.6012,0.49778,0.0008572987
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,550,,315610,0.0000031685,,0.0059176,0.00013693,6.4006,0.55413,0.0009245383
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,600,,291880,0.0000034261,,0.0061139,0.00014473,6.2,0.61049,0.0009861129
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,650,,268160,0.0000037291,,0.0062388,0.00015253,5.9993,0.66684,0.0010399213
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,700,,244430,0.0000040912,,0.0062825,0.00016032,5.7987,0.7232,0.0010834325
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,750,,220700,0.000004531,,0.0062379,0.00016812,5.598,0.77956,0.0011143087
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,800,,196970,0.0000050769,,0.0060951,0.00017591,5.3974,0.83591,0.0011292659
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,850,,173250,0.000005772,,0.0058471,0.00018371,5.1967,0.89227,0.0011251563
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,900,,149520,0.0000066881,,0.0054838,0.00019151,4.9961,0.94863,0.0010976161
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,950,,125790,0.0000079498,,0.0049964,0.0001993,4.7954,1.005,0.0010419152
27921,10.1016/j.ensm.2017.07.014,25319,3a,31545,FeNb0.9-xHf0.1TixSb_ x=0.02,FeNb0.88Hf0.1Ti0.02Sb,1000,,102070,0.0000097972,,0.0043778,0.0002071,4.5948,1.0613,0.0009527727
