sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Doping level,Electrical conductivity,Electrical resistivity,Hall concentration,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,hall density,Figure of merit Z
21294,10.1073/pnas.1711725114,19701,FS1(a),24316,Mg3.1Mo0.1Sb1.5Bi0.49Te0.01,Mg3.1Mo0.1Sb1.5Bi0.49Te0.01,700,,,,25482,0.000039243,,,,0.0019484,-0.00028298,0.9042,1.4418,,0.002154833
21294,10.1073/pnas.1711725114,19701,FS1(a),24316,Mg3.1Mo0.1Sb1.5Bi0.49Te0.01,Mg3.1Mo0.1Sb1.5Bi0.49Te0.01,750,,,,26317,0.000037998,,,,0.0020908,-0.00029245,0.88186,1.6022,,0.0023708979
21294,10.1073/pnas.1711725114,19701,FS1(a),24317,Mg3.1V0.1Sb1.5Bi0.49Te0.01,Mg3.1V0.1Sb1.5Bi0.49Te0.01,350,,,,16213,0.000061679,,,,0.0007747,-0.00021531,1.03,0.27928,,0.0007521359
21294,10.1073/pnas.1711725114,19701,FS1(a),24317,Mg3.1V0.1Sb1.5Bi0.49Te0.01,Mg3.1V0.1Sb1.5Bi0.49Te0.01,400,,,,16955,0.00005898,,,,0.00090802,-0.00022585,1.0074,0.42456,,0.00090135
21294,10.1073/pnas.1711725114,19701,FS1(a),24317,Mg3.1V0.1Sb1.5Bi0.49Te0.01,Mg3.1V0.1Sb1.5Bi0.49Te0.01,450,,,,17697,0.000056507,,,,0.0010413,-0.0002364,0.98482,0.56985,,0.0010573506
21294,10.1073/pnas.1711725114,19701,FS1(a),24317,Mg3.1V0.1Sb1.5Bi0.49Te0.01,Mg3.1V0.1Sb1.5Bi0.49Te0.01,500,,,,18439,0.000054233,,,,0.0011747,-0.00024695,0.96222,0.71514,,0.0012208227
21294,10.1073/pnas.1711725114,19701,FS1(a),24317,Mg3.1V0.1Sb1.5Bi0.49Te0.01,Mg3.1V0.1Sb1.5Bi0.49Te0.01,550,,,,19181,0.000052135,,,,0.001308,-0.00025749,0.93963,0.86042,,0.0013920373
21294,10.1073/pnas.1711725114,19701,FS1(a),24317,Mg3.1V0.1Sb1.5Bi0.49Te0.01,Mg3.1V0.1Sb1.5Bi0.49Te0.01,600,,,,19923,0.000050193,,,,0.0014413,-0.00026804,0.91703,1.0057,,0.0015717043
21294,10.1073/pnas.1711725114,19701,FS1(a),24317,Mg3.1V0.1Sb1.5Bi0.49Te0.01,Mg3.1V0.1Sb1.5Bi0.49Te0.01,650,,,,20665,0.000048391,,,,0.0015746,-0.00027859,0.89443,1.151,,0.0017604508
21294,10.1073/pnas.1711725114,19701,FS1(a),24317,Mg3.1V0.1Sb1.5Bi0.49Te0.01,Mg3.1V0.1Sb1.5Bi0.49Te0.01,700,,,,21407,0.000046714,,,,0.001708,-0.00028913,0.87184,1.2963,,0.0019590751
21294,10.1073/pnas.1711725114,19701,FS1(a),24317,Mg3.1V0.1Sb1.5Bi0.49Te0.01,Mg3.1V0.1Sb1.5Bi0.49Te0.01,750,,,,22149,0.000045149,,,,0.0018413,-0.00029968,0.84924,1.4416,,0.0021681739
21294,10.1073/pnas.1711725114,19701,FS1(a),24318,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,350,,,,15475,0.00006462,,,,0.00083441,-0.00022749,0.99807,0.30485,,0.0008360235
21294,10.1073/pnas.1711725114,19701,FS1(a),24318,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,400,,,,15988,0.000062547,,,,0.00094893,-0.00023808,0.96725,0.45775,,0.0009810597
21294,10.1073/pnas.1711725114,19701,FS1(a),24318,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,450,,,,16501,0.000060602,,,,0.0010635,-0.00024868,0.93642,0.61066,,0.0011357083
21294,10.1073/pnas.1711725114,19701,FS1(a),24318,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,500,,,,17014,0.000058775,,,,0.001178,-0.00025927,0.90559,0.76357,,0.0013008094
21294,10.1073/pnas.1711725114,19701,FS1(a),24318,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,550,,,,17527,0.000057055,,,,0.0012925,-0.00026986,0.87477,0.91647,,0.0014775312
21294,10.1073/pnas.1711725114,19701,FS1(a),24318,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,600,,,,18039,0.000055435,,,,0.001407,-0.00028046,0.84394,1.0694,,0.0016671801
21294,10.1073/pnas.1711725114,19701,FS1(a),24318,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,650,,,,18552,0.000053903,,,,0.0015215,-0.00029105,0.81312,1.2223,,0.0018711875
21294,10.1073/pnas.1711725114,19701,FS1(a),24318,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,700,,,,19065,0.000052452,,,,0.0016361,-0.00030164,0.78229,1.3752,,0.0020914239
21294,10.1073/pnas.1711725114,19701,FS1(a),24318,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,Mg3.1Zn0.1Sb1.5Bi0.49Te0.01,750,,,,19578,0.000051078,,,,0.0017506,-0.00031224,0.75147,1.5281,,0.0023295674
21294,10.1073/pnas.1711725114,19706,FS4(a),24319,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,350,,,,49510,0.000020198,,,,0.0016735,,1.0804,0.54947,,0.0015489633
21294,10.1073/pnas.1711725114,19706,FS4(a),24319,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,400,,,,46585,0.000021466,,,,0.0016945,,1.0534,0.66376,,0.0016086007
21294,10.1073/pnas.1711725114,19706,FS4(a),24319,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,450,,,,43660,0.000022904,,,,0.0017156,,1.0264,0.77805,,0.0016714731
21294,10.1073/pnas.1711725114,19706,FS4(a),24319,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,500,,,,40735,0.000024549,,,,0.0017367,,0.99937,0.89235,,0.0017377948
21294,10.1073/pnas.1711725114,19706,FS4(a),24319,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,550,,,,37810,0.000026448,,,,0.0017577,,0.97235,1.0066,,0.0018076824
21294,10.1073/pnas.1711725114,19706,FS4(a),24319,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,600,,,,34885,0.000028666,,,,0.0017788,,0.94533,1.1209,,0.001881671
21294,10.1073/pnas.1711725114,19706,FS4(a),24319,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,650,,,,31959,0.00003129,,,,0.0017998,,0.91832,1.2352,,0.0019598833
21294,10.1073/pnas.1711725114,19706,FS4(a),24319,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,700,,,,29034,0.000034442,,,,0.0018209,,0.8913,1.3495,,0.0020429709
21294,10.1073/pnas.1711725114,19706,FS4(a),24319,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,Mg3.175Co0.025Sb1.5Bi0.49Te0.01 ,750,,,,26109,0.000038301,,,,0.0018419,,0.86428,1.4638,,0.0021311381
21294,10.1073/pnas.1711725114,19706,FS4(a),24320,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,350,,,,47879,0.000020886,,,,0.0017266,-0.00018679,1.0585,0.56751,,0.0016311762
21294,10.1073/pnas.1711725114,19706,FS4(a),24320,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,400,,,,44968,0.000022238,,,,0.0017418,-0.00019682,1.032,0.68342,,0.0016877907
21294,10.1073/pnas.1711725114,19706,FS4(a),24320,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,450,,,,42057,0.000023777,,,,0.0017571,-0.00020685,1.0055,0.79934,,0.0017474888
21294,10.1073/pnas.1711725114,19706,FS4(a),24320,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,500,,,,39146,0.000025545,,,,0.0017724,-0.00021688,0.97894,0.91526,,0.0018105298
21294,10.1073/pnas.1711725114,19706,FS4(a),24320,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,550,,,,36235,0.000027598,,,,0.0017876,-0.00022691,0.95244,1.0312,,0.0018768636
21294,10.1073/pnas.1711725114,19706,FS4(a),24320,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,600,,,,33323,0.000030009,,,,0.0018029,-0.00023693,0.92593,1.1471,,0.0019471234
21294,10.1073/pnas.1711725114,19706,FS4(a),24320,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,650,,,,30412,0.000032882,,,,0.0018182,-0.00024696,0.89942,1.263,,0.002021525
21294,10.1073/pnas.1711725114,19706,FS4(a),24320,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,700,,,,27501,0.000036362,,,,0.0018334,-0.00025699,0.87291,1.3789,,0.0021003311
21294,10.1073/pnas.1711725114,19706,FS4(a),24320,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,Mg3.15Co0.05Sb1.5Bi0.49Te0.01 ,750,,,,24590,0.000040667,,,,0.0018487,-0.00026702,0.84641,1.4948,,0.0021841661
21294,10.1073/pnas.1711725114,19706,FS4(a),24321,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,350,,,,40868,0.000024469,,,,0.0017778,-0.0002045,1.0306,0.62941,,0.0017250146
21294,10.1073/pnas.1711725114,19706,FS4(a),24321,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,400,,,,38508,0.000025969,,,,0.0017953,-0.0002151,1.0036,0.75646,,0.0017888601
21294,10.1073/pnas.1711725114,19706,FS4(a),24321,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,450,,,,36149,0.000027663,,,,0.0018129,-0.0002257,0.97664,0.88351,,0.0018562623
21294,10.1073/pnas.1711725114,19706,FS4(a),24321,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,500,,,,33789,0.000029595,,,,0.0018304,-0.00023631,0.94969,1.0106,,0.0019273658
21294,10.1073/pnas.1711725114,19706,FS4(a),24321,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,550,,,,31430,0.000031817,,,,0.0018479,-0.00024691,0.92273,1.1376,,0.0020026443
21294,10.1073/pnas.1711725114,19706,FS4(a),24321,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,600,,,,29070,0.0000344,,,,0.0018654,-0.00025751,0.89577,1.2647,,0.0020824542
21294,10.1073/pnas.1711725114,19706,FS4(a),24321,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,650,,,,26711,0.000037438,,,,0.001883,-0.00026811,0.86882,1.3917,,0.0021673074
21294,10.1073/pnas.1711725114,19706,FS4(a),24321,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,700,,,,24352,0.000041064,,,,0.0019005,-0.00027871,0.84186,1.5188,,0.0022575012
21294,10.1073/pnas.1711725114,19706,FS4(a),24321,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,Mg3.125Co0.075Sb1.5Bi0.49Te0.01 ,750,,,,21992,0.000045471,,,,0.001918,-0.00028931,0.8149,1.6458,,0.002353663
24589,10.1002/adma.201903387,22195,3a,27625,Mg3.048Y0.002SbBi,Mg3.048Y0.002SbBi,350,,,,32391,0.000030873,,0.010987,,0.0023324,-0.00026834,0.84701,0.96419,,0.0027536865
24589,10.1002/adma.201903387,22195,3a,27625,Mg3.048Y0.002SbBi,Mg3.048Y0.002SbBi,400,,,,27306,0.000036622,,0.0098964,,0.0020745,-0.00027563,0.84978,0.99305,,0.0024412201
24589,10.1002/adma.201903387,22195,3a,27625,Mg3.048Y0.002SbBi,Mg3.048Y0.002SbBi,450,,,,23602,0.00004237,,0.0088061,,0.0018893,-0.00028293,0.85256,1.0219,,0.0022160317
24589,10.1002/adma.201903387,22195,3a,27625,Mg3.048Y0.002SbBi,Mg3.048Y0.002SbBi,500,,,,20782,0.000048118,,0.0077158,,0.0017504,-0.00029022,0.85534,1.0508,,0.0020464377
24589,10.1002/adma.201903387,22195,3a,27625,Mg3.048Y0.002SbBi,Mg3.048Y0.002SbBi,550,,,,18565,0.000053866,,0.0066254,,0.0016432,-0.00029751,0.85812,1.0797,,0.0019148837
24589,10.1002/adma.201903387,22195,3a,27625,Mg3.048Y0.002SbBi,Mg3.048Y0.002SbBi,600,,,,16775,0.000059614,,0.0055351,,0.0015584,-0.0003048,0.8609,1.1085,,0.0018101986
24589,10.1002/adma.201903387,22195,3a,27625,Mg3.048Y0.002SbBi,Mg3.048Y0.002SbBi,650,,,,15299,0.000065362,,0.0044448,,0.0014902,-0.0003121,0.86368,1.1374,,0.0017254076
24589,10.1002/adma.201903387,22210,3d,27625,Mg3.048Y0.002SbBi,Mg3.048Y0.002SbBi,700,,,,,,,,,,,0.86646,,,
24589,10.1002/adma.201903387,22215,4a,27625,Mg3.048Y0.002SbBi,Mg3.048Y0.002SbBi,300,,,,,,,,,,,,0.93532,,
24589,10.1002/adma.201903387,22195,3a,27626,Mg3.047Y0.003SbBi,Mg3.047Y0.003SbBi,350,,,,46160,0.000021664,,0.01162,,0.0029033,-0.00025079,1.0521,0.98001,,0.0027595286
24589,10.1002/adma.201903387,22195,3a,27626,Mg3.047Y0.003SbBi,Mg3.047Y0.003SbBi,400,,,,37118,0.000026941,,0.010469,,0.0026196,-0.00026566,1.0272,1.0335,,0.0025502336
24589,10.1002/adma.201903387,22195,3a,27626,Mg3.047Y0.003SbBi,Mg3.047Y0.003SbBi,450,,,,31039,0.000032218,,0.0093171,,0.0024057,-0.0002784,1.0024,1.0869,,0.0023999401
24589,10.1002/adma.201903387,22195,3a,27626,Mg3.047Y0.003SbBi,Mg3.047Y0.003SbBi,500,,,,26671,0.000037494,,0.0081656,,0.0022276,-0.000289,0.97757,1.1404,,0.0022787115
24589,10.1002/adma.201903387,22195,3a,27626,Mg3.047Y0.003SbBi,Mg3.047Y0.003SbBi,550,,,,23380,0.000042771,,0.0070141,,0.0020687,-0.00029746,0.95273,1.1939,,0.0021713392
24589,10.1002/adma.201903387,22195,3a,27626,Mg3.047Y0.003SbBi,Mg3.047Y0.003SbBi,600,,,,20813,0.000048048,,0.0058627,,0.0019207,-0.00030378,0.92789,1.2473,,0.0020699652
24589,10.1002/adma.201903387,22195,3a,27626,Mg3.047Y0.003SbBi,Mg3.047Y0.003SbBi,650,,,,18753,0.000053325,,0.0047112,,0.0017786,-0.00030797,0.90305,1.3008,,0.0019695476
24589,10.1002/adma.201903387,22199,3b,27626,Mg3.047Y0.003SbBi,Mg3.047Y0.003SbBi,300,,,,,,,0.012772,,,-0.00023378,,0.92655,,
24589,10.1002/adma.201903387,22195,3a,27627,Mg3.045Y0.005SbBi,Mg3.045Y0.005SbBi,300,,,,89831,0.000011132,,0.013451,,0.0035929,-0.00019999,,0.87044,,
24589,10.1002/adma.201903387,22195,3a,27627,Mg3.045Y0.005SbBi,Mg3.045Y0.005SbBi,350,,,,67545,0.000014805,,0.012278,,0.0029725,-0.00020978,1.1161,0.953,,0.0026632918
24589,10.1002/adma.201903387,22195,3a,27627,Mg3.045Y0.005SbBi,Mg3.045Y0.005SbBi,400,,,,54121,0.000018477,,0.011104,,0.002609,-0.00021956,1.0782,1.0356,,0.0024197737
24589,10.1002/adma.201903387,22195,3a,27627,Mg3.045Y0.005SbBi,Mg3.045Y0.005SbBi,450,,,,45147,0.00002215,,0.0099306,,0.0023746,-0.00022934,1.0403,1.1181,,0.0022826108
24589,10.1002/adma.201903387,22195,3a,27627,Mg3.045Y0.005SbBi,Mg3.045Y0.005SbBi,500,,,,38727,0.000025822,,0.0087571,,0.0022143,-0.00023912,1.0024,1.2007,,0.0022089984
24589,10.1002/adma.201903387,22195,3a,27627,Mg3.045Y0.005SbBi,Mg3.045Y0.005SbBi,550,,,,33904,0.000029495,,0.0075836,,0.0021004,-0.0002489,0.96454,1.2832,,0.0021776183
24589,10.1002/adma.201903387,22195,3a,27627,Mg3.045Y0.005SbBi,Mg3.045Y0.005SbBi,600,,,,30150,0.000033168,,0.0064101,,0.0020175,-0.00025868,0.92663,1.3658,,0.0021772444
24589,10.1002/adma.201903387,22195,3a,27627,Mg3.045Y0.005SbBi,Mg3.045Y0.005SbBi,650,,,,27144,0.00003684,,0.0052366,,0.0019563,-0.00026846,0.88873,1.4483,,0.002201231
24589,10.1002/adma.201903387,22195,3a,27627,Mg3.045Y0.005SbBi,Mg3.045Y0.005SbBi,700,,,,24683,0.000040513,,0.0040631,,0.0019109,-0.00027824,0.85083,1.5721,,0.0022459246
24589,10.1002/adma.201903387,22195,3a,27628,Mg3.035Y0.015SbBi,Mg3.035Y0.015SbBi,300,,,,198920,0.0000050271,,0.011988,,,,,0.69515,,
24589,10.1002/adma.201903387,22195,3a,27628,Mg3.035Y0.015SbBi,Mg3.035Y0.015SbBi,350,,,,128270,0.000007796,,0.010887,,0.003171,-0.00015723,1.2655,0.83294,,0.002505729
24589,10.1002/adma.201903387,22195,3a,27628,Mg3.035Y0.015SbBi,Mg3.035Y0.015SbBi,400,,,,94652,0.000010565,,0.0097858,,0.0027781,-0.00017132,1.2194,0.97074,,0.0022782516
24589,10.1002/adma.201903387,22195,3a,27628,Mg3.035Y0.015SbBi,Mg3.035Y0.015SbBi,450,,,,74996,0.000013334,,0.0086846,,0.0025778,-0.0001854,1.1734,1.1085,,0.0021968638
24589,10.1002/adma.201903387,22195,3a,27628,Mg3.035Y0.015SbBi,Mg3.035Y0.015SbBi,500,,,,62100,0.000016103,,0.0075835,,0.0024711,-0.00019948,1.1274,1.2463,,0.0021918574
24589,10.1002/adma.201903387,22195,3a,27628,Mg3.035Y0.015SbBi,Mg3.035Y0.015SbBi,550,,,,52991,0.000018871,,0.0064823,,0.002417,-0.00021357,1.0813,1.3841,,0.0022352724
24589,10.1002/adma.201903387,22195,3a,27628,Mg3.035Y0.015SbBi,Mg3.035Y0.015SbBi,600,,,,46211,0.00002164,,0.0053811,,0.0023949,-0.00022765,1.0353,1.5219,,0.0023132425
24589,10.1002/adma.201903387,22195,3a,27628,Mg3.035Y0.015SbBi,Mg3.035Y0.015SbBi,650,,,,40968,0.000024409,,0.00428,,0.0023939,-0.00024173,0.98923,1.6597,,0.002419963
24589,10.1002/adma.201903387,22195,3a,27628,Mg3.035Y0.015SbBi,Mg3.035Y0.015SbBi,700,,,,36794,0.000027178,,,,0.0024079,-0.00025582,0.94319,1.7975,,0.0025529321
24589,10.1002/adma.201903387,22195,3a,27628,Mg3.035Y0.015SbBi,Mg3.035Y0.015SbBi,750,,,,33392,0.000029947,,,,,,0.89715,,,
24589,10.1002/adma.201903387,22195,3a,27629,Mg3.032Y0.018SbBi,Mg3.032Y0.018SbBi,300,,,,183420,0.0000054519,,0.011007,,0.0040052,-0.00014777,,0.63934,,
24589,10.1002/adma.201903387,22195,3a,27629,Mg3.032Y0.018SbBi,Mg3.032Y0.018SbBi,350,,,,125280,0.000007982,,0.010023,,0.0032036,-0.00015991,1.389,0.78746,,0.0023064075
24589,10.1002/adma.201903387,22195,3a,27629,Mg3.032Y0.018SbBi,Mg3.032Y0.018SbBi,400,,,,95129,0.000010512,,0.0090387,,0.0028808,-0.00017402,1.3306,0.93559,,0.0021650383
24589,10.1002/adma.201903387,22195,3a,27629,Mg3.032Y0.018SbBi,Mg3.032Y0.018SbBi,450,,,,76675,0.000013042,,0.0080547,,0.0027435,-0.00018916,1.2723,1.0837,,0.0021563311
24589,10.1002/adma.201903387,22195,3a,27629,Mg3.032Y0.018SbBi,Mg3.032Y0.018SbBi,500,,,,64218,0.000015572,,0.0070708,,0.0026922,-0.00020475,1.214,1.2318,,0.0022176277
24589,10.1002/adma.201903387,22195,3a,27629,Mg3.032Y0.018SbBi,Mg3.032Y0.018SbBi,550,,,,55239,0.000018103,,0.0060868,,0.0026818,-0.00022034,1.1557,1.38,,0.0023204984
24589,10.1002/adma.201903387,22195,3a,27629,Mg3.032Y0.018SbBi,Mg3.032Y0.018SbBi,600,,,,48466,0.000020633,,0.0051028,,0.0026815,-0.00023522,1.0974,1.5281,,0.0024435028
24589,10.1002/adma.201903387,22195,3a,27629,Mg3.032Y0.018SbBi,Mg3.032Y0.018SbBi,650,,,,43172,0.000023163,,0.0041188,,0.00266,-0.00024822,1.039,1.6762,,0.002560154
24589,10.1002/adma.201903387,22195,3a,27629,Mg3.032Y0.018SbBi,Mg3.032Y0.018SbBi,700,,,,38921,0.000025693,,0.0031348,,0.0025777,-0.00025735,0.98073,1.8243,,0.0026283483
24589,10.1002/adma.201903387,22195,3a,27629,Mg3.032Y0.018SbBi,Mg3.032Y0.018SbBi,750,,,,35432,0.000028223,,,,,,0.92241,,,
24589,10.1002/adma.201903387,22220,5b,27668,Mg3.047Y0.003SbBi_1,Mg3.047Y0.003SbBi,300,,,,51789,0.000019309,,,,0.0029402,-0.00023827,,0.80397,,
24589,10.1002/adma.201903387,22220,5b,27668,Mg3.047Y0.003SbBi_1,Mg3.047Y0.003SbBi,350,,,,42564,0.000023494,,,,0.0027215,-0.00025286,,0.90532,,
24589,10.1002/adma.201903387,22220,5b,27668,Mg3.047Y0.003SbBi_1,Mg3.047Y0.003SbBi,400,,,,36127,0.00002768,,,,0.0025618,-0.00026629,,1.0067,,
24589,10.1002/adma.201903387,22220,5b,27668,Mg3.047Y0.003SbBi_1,Mg3.047Y0.003SbBi,450,,,,31381,0.000031866,,,,0.0024352,-0.00027857,,1.108,,
24589,10.1002/adma.201903387,22220,5b,27668,Mg3.047Y0.003SbBi_1,Mg3.047Y0.003SbBi,500,,,,27738,0.000036052,,,,0.0023278,-0.00028969,,1.2094,,
24589,10.1002/adma.201903387,22220,5b,27668,Mg3.047Y0.003SbBi_1,Mg3.047Y0.003SbBi,550,,,,24852,0.000040238,,,,0.0022315,-0.00029965,,1.3107,,
24589,10.1002/adma.201903387,22232,5c,27668,Mg3.047Y0.003SbBi_1,Mg3.047Y0.003SbBi,600,,,,,,,,,,-0.00030845,,,,
24589,10.1002/adma.201903387,22220,5b,27669,Mg3.047Y0.003SbBi_2,Mg3.047Y0.003SbBi,300,,,,57303,0.000017451,,,,,,,,,
24589,10.1002/adma.201903387,22220,5b,27669,Mg3.047Y0.003SbBi_2,Mg3.047Y0.003SbBi,350,,,,46219,0.000021636,,,,0.0026295,-0.00023852,,0.86994,,
24589,10.1002/adma.201903387,22220,5b,27669,Mg3.047Y0.003SbBi_2,Mg3.047Y0.003SbBi,400,,,,38728,0.000025821,,,,0.0024498,-0.00025151,,0.968,,
24589,10.1002/adma.201903387,22220,5b,27669,Mg3.047Y0.003SbBi_2,Mg3.047Y0.003SbBi,450,,,,33328,0.000030005,,,,0.0023316,-0.0002645,,1.0661,,
24589,10.1002/adma.201903387,22220,5b,27669,Mg3.047Y0.003SbBi_2,Mg3.047Y0.003SbBi,500,,,,29248,0.00003419,,,,0.002252,-0.00027748,,1.1641,,
24589,10.1002/adma.201903387,22220,5b,27669,Mg3.047Y0.003SbBi_2,Mg3.047Y0.003SbBi,550,,,,26059,0.000038375,,,,0.0021987,-0.00029047,,1.2622,,
24589,10.1002/adma.201903387,22220,5b,27671,Mg3.047Y0.003SbBi_3,Mg3.047Y0.003SbBi,300,,,,65083,0.000015365,,,,0.003142,-0.00021972,,,,
24589,10.1002/adma.201903387,22220,5b,27671,Mg3.047Y0.003SbBi_3,Mg3.047Y0.003SbBi,350,,,,51261,0.000019508,,,,0.0027715,-0.00023252,,0.92332,,
24589,10.1002/adma.201903387,22220,5b,27671,Mg3.047Y0.003SbBi_3,Mg3.047Y0.003SbBi,400,,,,42280,0.000023652,,,,0.0025447,-0.00024533,,1.0083,,
24589,10.1002/adma.201903387,22220,5b,27671,Mg3.047Y0.003SbBi_3,Mg3.047Y0.003SbBi,450,,,,35978,0.000027795,,,,0.0023974,-0.00025814,,1.0933,,
24589,10.1002/adma.201903387,22220,5b,27671,Mg3.047Y0.003SbBi_3,Mg3.047Y0.003SbBi,500,,,,31311,0.000031938,,,,0.0022987,-0.00027095,,1.1784,,
24589,10.1002/adma.201903387,22220,5b,27671,Mg3.047Y0.003SbBi_3,Mg3.047Y0.003SbBi,550,,,,27715,0.000036081,,,,0.0022314,-0.00028375,,1.2634,,
24589,10.1002/adma.201903387,22233,5d,27671,Mg3.047Y0.003SbBi_3,Mg3.047Y0.003SbBi,600,,,,,,,,,,,,1.3484,,
24589,10.1002/adma.201903387,22220,5b,27675,Mg3.032Y0.018SbBi_1,Mg3.032Y0.018SbBi,300,,,,173500,0.0000057638,,,,0.0038441,-0.00014885,,,,
24589,10.1002/adma.201903387,22220,5b,27675,Mg3.032Y0.018SbBi_1,Mg3.032Y0.018SbBi,350,,,,121480,0.000008232,,,,0.0032126,-0.00016262,,0.79412,,
24589,10.1002/adma.201903387,22220,5b,27675,Mg3.032Y0.018SbBi_1,Mg3.032Y0.018SbBi,400,,,,93458,0.0000107,,,,0.0029075,-0.00017638,,0.93841,,
24589,10.1002/adma.201903387,22220,5b,27675,Mg3.032Y0.018SbBi_1,Mg3.032Y0.018SbBi,450,,,,75942,0.000013168,,,,0.0027458,-0.00019015,,1.0827,,
24589,10.1002/adma.201903387,22220,5b,27675,Mg3.032Y0.018SbBi_1,Mg3.032Y0.018SbBi,500,,,,63951,0.000015637,,,,0.002659,-0.00020391,,1.227,,
24589,10.1002/adma.201903387,22220,5b,27675,Mg3.032Y0.018SbBi_1,Mg3.032Y0.018SbBi,550,,,,55233,0.000018105,,,,0.0026172,-0.00021768,,1.3713,,
24589,10.1002/adma.201903387,22220,5b,27675,Mg3.032Y0.018SbBi_1,Mg3.032Y0.018SbBi,600,,,,48607,0.000020573,,,,0.0026036,-0.00023144,,1.5156,,
24589,10.1002/adma.201903387,22220,5b,27675,Mg3.032Y0.018SbBi_1,Mg3.032Y0.018SbBi,650,,,,43401,0.000023041,,,,0.0026096,-0.00024521,,1.6599,,
